TOP.5df0fe78.000f1693	START
TOP.5df1a2bd.0005e270	user_options->markov_disable	0
TOP.5df1a2bd.0005e270	user_options->markov_threshold	256
TOP.5df1a2bd.0005e270	user_options->nvidia_spin_damp	100
TOP.5df1a2bd.0005e270	user_options->opencl_info	0
TOP.5df1a2bd.0005e270	user_options->opencl_vector_width	0
TOP.5df1a2bd.0005e270	user_options->optimized_kernel_enable	1
TOP.5df1a2bd.0005e270	user_options->outfile_autohex	1
TOP.5df1a2bd.0005e270	user_options->outfile_check_timer	5
TOP.5df1a2bd.0005e270	user_options->outfile_format	3
TOP.5df1a2bd.0005e270	user_options->wordlist_autohex_disable	0
TOP.5df1a2bd.0005e270	user_options->potfile_disable	0
TOP.5df1a2bd.0005e270	user_options->progress_only	0
TOP.5df1a2bd.0005e270	user_options->quiet	1
TOP.5df1a2bd.0005e270	user_options->remove	0
TOP.5df1a2bd.0005e270	user_options->remove_timer	60
TOP.5df1a2bd.0005e270	user_options->restore	0
TOP.5df1a2bd.0005e270	user_options->restore_disable	0
TOP.5df1a2bd.0005e270	user_options->restore_timer	60
TOP.5df1a2bd.0005e270	user_options->rp_files_cnt	0
TOP.5df1a2bd.0005e270	user_options->rp_gen	0
TOP.5df1a2bd.0005e270	user_options->rp_gen_func_max	4
TOP.5df1a2bd.0005e270	user_options->rp_gen_func_min	1
TOP.5df1a2bd.0005e270	user_options->rp_gen_seed	0
TOP.5df1a2bd.0005e270	user_options->runtime	0
TOP.5df1a2bd.0005e270	user_options->scrypt_tmto	0
TOP.5df1a2bd.0005e270	user_options->segment_size	33554432
TOP.5df1a2bd.0005e270	user_options->self_test_disable	0
TOP.5df1a2bd.0005e270	user_options->slow_candidates	0
TOP.5df1a2bd.0005e270	user_options->show	0
TOP.5df1a2bd.0005e270	user_options->speed_only	0
TOP.5df1a2bd.0005e270	user_options->status	0
TOP.5df1a2bd.0005e270	user_options->status_timer	10
TOP.5df1a2bd.0005e270	user_options->stdout_flag	0
TOP.5df1a2bd.0005e270	user_options->usage	0
TOP.5df1a2bd.0005e270	user_options->username	0
TOP.5df1a2bd.0005e270	user_options->veracrypt_pim	0
TOP.5df1a2bd.0005e270	user_options->version	0
TOP.5df1a2bd.0005e270	user_options->workload_profile	2
TOP.5df1a2bd.0005e270	user_options->brain_client	0
TOP.5df1a2bd.0005e270	user_options->brain_client_features	3
TOP.5df1a2bd.0005e270	user_options->brain_server	0
TOP.5df1a2bd.0005e270	user_options->brain_port	6863
TOP.5df1a2bd.0005e270	user_options->brain_session	0
TOP.5df1a2bd.0005e270	hashes->hashfile	real_david_pwd.txt
TOP.5df1a2bd.0005e270	hashes->hashlist_mode	4
TOP.5df1a2bd.0005e270	hashes->hashlist_format	0
TOP.5df1a2bd.0005e270	hashes->hashes_cnt	0
TOP.5df1a2bd.0005e270	hashes->digests_cnt	1
TOP.5df1a2bd.0005e270	hashes->digests_done	0
TOP.5df1a2bd.0005e270	hashes->salts_cnt	1
TOP.5df1a2bd.0005e270	hashes->salts_done	0
TOP.5df1a2bd.0005e270	SUB.5df1a2c1.00082a2f	START
TOP.5df1a2bd.0005e270	SUB.5df1a2c1.00082a2f	straight_ctx->dict	/home/minitapir/Documents/tools/SecLists/Passwords/Honeypot-Captures/python-heralding-sep2019.txt
TOP.5df1a2bd.0005e270	SUB.5df1a2c1.00082a2f	runtime_start	1576116929
TOP.5df1a2bd.0005e270	SUB.5df1a2c1.00082a2f	runtime_stop	1576116930
TOP.5df1a2bd.0005e270	SUB.5df1a2c1.00082a2f	status-after-work	5
TOP.5df1a2bd.0005e270	SUB.5df1a2c1.00082a2f	STOP
TOP.5df1a2bd.0005e270	proc_start	1576116925
TOP.5df1a2bd.0005e270	proc_stop	1576116931
TOP.5df1a2bd.0005e270	STOP
TOP.5df1a2c3.000719e4	START
TOP.5df1a2c3.000719e4	user_options->separator	:
TOP.5df1a2c3.000719e4	user_options->encoding_from	utf-8
TOP.5df1a2c3.000719e4	user_options->encoding_to	utf-8
TOP.5df1a2c3.000719e4	user_options->outfile	found.txt
TOP.5df1a2c3.000719e4	user_options->rule_buf_l	:
TOP.5df1a2c3.000719e4	user_options->rule_buf_r	:
TOP.5df1a2c3.000719e4	user_options->session	hashcat
TOP.5df1a2c3.000719e4	user_options->limit	0
TOP.5df1a2c3.000719e4	user_options->skip	0
TOP.5df1a2c3.000719e4	user_options->attack_mode	0
TOP.5df1a2c3.000719e4	user_options->benchmark	0
TOP.5df1a2c3.000719e4	user_options->benchmark_all	0
TOP.5df1a2c3.000719e4	user_options->bitmap_max	24
TOP.5df1a2c3.000719e4	user_options->bitmap_min	16
TOP.5df1a2c3.000719e4	user_options->debug_mode	0
TOP.5df1a2c3.000719e4	user_options->example_hashes	0
TOP.5df1a2c3.000719e4	user_options->force	0
TOP.5df1a2c3.000719e4	user_options->gpu_temp_abort	90
TOP.5df1a2c3.000719e4	user_options->gpu_temp_disable	0
TOP.5df1a2c3.000719e4	user_options->hash_mode	1800
TOP.5df1a2c3.000719e4	user_options->hex_charset	0
TOP.5df1a2c3.000719e4	user_options->hex_salt	0
TOP.5df1a2c3.000719e4	user_options->hex_wordlist	0
TOP.5df1a2c3.000719e4	user_options->increment	0
TOP.5df1a2c3.000719e4	user_options->increment_max	256
TOP.5df1a2c3.000719e4	user_options->increment_min	1
TOP.5df1a2c3.000719e4	user_options->keep_guessing	0
TOP.5df1a2c3.000719e4	user_options->kernel_accel	0
TOP.5df1a2c3.000719e4	user_options->kernel_loops	0
TOP.5df1a2c3.000719e4	user_options->keyspace	0
TOP.5df1a2c3.000719e4	user_options->left	0
TOP.5df1a2c3.000719e4	user_options->logfile_disable	0
TOP.5df1a2c3.000719e4	user_options->loopback	0
TOP.5df1a2c3.000719e4	user_options->machine_readable	0
TOP.5df1a2c3.000719e4	user_options->markov_classic	0
TOP.5df1a2c3.000719e4	user_options->markov_disable	0
TOP.5df1a2c3.000719e4	user_options->markov_threshold	256
TOP.5df1a2c3.000719e4	user_options->nvidia_spin_damp	100
TOP.5df1a2c3.000719e4	user_options->opencl_info	0
TOP.5df1a2c3.000719e4	user_options->opencl_vector_width	0
TOP.5df1a2c3.000719e4	user_options->optimized_kernel_enable	1
TOP.5df1a2c3.000719e4	user_options->outfile_autohex	1
TOP.5df1a2c3.000719e4	user_options->outfile_check_timer	5
TOP.5df1a2c3.000719e4	user_options->outfile_format	3
TOP.5df1a2c3.000719e4	user_options->wordlist_autohex_disable	0
TOP.5df1a2c3.000719e4	user_options->potfile_disable	0
TOP.5df1a2c3.000719e4	user_options->progress_only	0
TOP.5df1a2c3.000719e4	user_options->quiet	1
TOP.5df1a2c3.000719e4	user_options->remove	0
TOP.5df1a2c3.000719e4	user_options->remove_timer	60
TOP.5df1a2c3.000719e4	user_options->restore	0
TOP.5df1a2c3.000719e4	user_options->restore_disable	0
TOP.5df1a2c3.000719e4	user_options->restore_timer	60
TOP.5df1a2c3.000719e4	user_options->rp_files_cnt	0
TOP.5df1a2c3.000719e4	user_options->rp_gen	0
TOP.5df1a2c3.000719e4	user_options->rp_gen_func_max	4
TOP.5df1a2c3.000719e4	user_options->rp_gen_func_min	1
TOP.5df1a2c3.000719e4	user_options->rp_gen_seed	0
TOP.5df1a2c3.000719e4	user_options->runtime	0
TOP.5df1a2c3.000719e4	user_options->scrypt_tmto	0
TOP.5df1a2c3.000719e4	user_options->segment_size	33554432
TOP.5df1a2c3.000719e4	user_options->self_test_disable	0
TOP.5df1a2c3.000719e4	user_options->slow_candidates	0
TOP.5df1a2c3.000719e4	user_options->show	0
TOP.5df1a2c3.000719e4	user_options->speed_only	0
TOP.5df1a2c3.000719e4	user_options->status	0
TOP.5df1a2c3.000719e4	user_options->status_timer	10
TOP.5df1a2c3.000719e4	user_options->stdout_flag	0
TOP.5df1a2c3.000719e4	user_options->usage	0
TOP.5df1a2c3.000719e4	user_options->username	0
TOP.5df1a2c3.000719e4	user_options->veracrypt_pim	0
TOP.5df1a2c3.000719e4	user_options->version	0
TOP.5df1a2c3.000719e4	user_options->workload_profile	2
TOP.5df1a2c3.000719e4	user_options->brain_client	0
TOP.5df1a2c3.000719e4	user_options->brain_client_features	3
TOP.5df1a2c3.000719e4	user_options->brain_server	0
TOP.5df1a2c3.000719e4	user_options->brain_port	6863
TOP.5df1a2c3.000719e4	user_options->brain_session	0
TOP.5df1a2c3.000719e4	hashes->hashfile	real_david_pwd.txt
TOP.5df1a2c3.000719e4	hashes->hashlist_mode	4
TOP.5df1a2c3.000719e4	hashes->hashlist_format	0
TOP.5df1a2c3.000719e4	hashes->hashes_cnt	0
TOP.5df1a2c3.000719e4	hashes->digests_cnt	1
TOP.5df1a2c3.000719e4	hashes->digests_done	0
TOP.5df1a2c3.000719e4	hashes->salts_cnt	1
TOP.5df1a2c3.000719e4	hashes->salts_done	0
TOP.5df1a2c3.000719e4	SUB.5df1a2c7.000646c6	START
TOP.5df1a2c3.000719e4	SUB.5df1a2c7.000646c6	straight_ctx->dict	/home/minitapir/Documents/tools/SecLists/Passwords/Honeypot-Captures/Sucuri-Top-Wordpress-Passwords.txt
TOP.5df1a2c3.000719e4	SUB.5df1a2c7.000646c6	runtime_start	1576116935
TOP.5df1a2c3.000719e4	SUB.5df1a2c7.000646c6	runtime_stop	1576116935
TOP.5df1a2c3.000719e4	SUB.5df1a2c7.000646c6	status-after-work	5
TOP.5df1a2c3.000719e4	SUB.5df1a2c7.000646c6	STOP
TOP.5df1a2c3.000719e4	proc_start	1576116931
TOP.5df1a2c3.000719e4	proc_stop	1576116937
TOP.5df1a2c3.000719e4	STOP
TOP.5df1a2c9.0006ea58	START
TOP.5df1a2c9.0006ea58	user_options->separator	:
TOP.5df1a2c9.0006ea58	user_options->encoding_from	utf-8
TOP.5df1a2c9.0006ea58	user_options->encoding_to	utf-8
TOP.5df1a2c9.0006ea58	user_options->outfile	found.txt
TOP.5df1a2c9.0006ea58	user_options->rule_buf_l	:
TOP.5df1a2c9.0006ea58	user_options->rule_buf_r	:
TOP.5df1a2c9.0006ea58	user_options->session	hashcat
TOP.5df1a2c9.0006ea58	user_options->limit	0
TOP.5df1a2c9.0006ea58	user_options->skip	0
TOP.5df1a2c9.0006ea58	user_options->attack_mode	0
TOP.5df1a2c9.0006ea58	user_options->benchmark	0
TOP.5df1a2c9.0006ea58	user_options->benchmark_all	0
TOP.5df1a2c9.0006ea58	user_options->bitmap_max	24
TOP.5df1a2c9.0006ea58	user_options->bitmap_min	16
TOP.5df1a2c9.0006ea58	user_options->debug_mode	0
TOP.5df1a2c9.0006ea58	user_options->example_hashes	0
TOP.5df1a2c9.0006ea58	user_options->force	0
TOP.5df1a2c9.0006ea58	user_options->gpu_temp_abort	90
TOP.5df1a2c9.0006ea58	user_options->gpu_temp_disable	0
TOP.5df1a2c9.0006ea58	user_options->hash_mode	1800
TOP.5df1a2c9.0006ea58	user_options->hex_charset	0
TOP.5df1a2c9.0006ea58	user_options->hex_salt	0
TOP.5df1a2c9.0006ea58	user_options->hex_wordlist	0
TOP.5df1a2c9.0006ea58	user_options->increment	0
TOP.5df1a2c9.0006ea58	user_options->increment_max	256
TOP.5df1a2c9.0006ea58	user_options->increment_min	1
TOP.5df1a2c9.0006ea58	user_options->keep_guessing	0
TOP.5df1a2c9.0006ea58	user_options->kernel_accel	0
TOP.5df1a2c9.0006ea58	user_options->kernel_loops	0
TOP.5df1a2c9.0006ea58	user_options->keyspace	0
TOP.5df1a2c9.0006ea58	user_options->left	0
TOP.5df1a2c9.0006ea58	user_options->logfile_disable	0
TOP.5df1a2c9.0006ea58	user_options->loopback	0
TOP.5df1a2c9.0006ea58	user_options->machine_readable	0
TOP.5df1a2c9.0006ea58	user_options->markov_classic	0
TOP.5df1a2c9.0006ea58	user_options->markov_disable	0
TOP.5df1a2c9.0006ea58	user_options->markov_threshold	256
TOP.5df1a2c9.0006ea58	user_options->nvidia_spin_damp	100
TOP.5df1a2c9.0006ea58	user_options->opencl_info	0
TOP.5df1a2c9.0006ea58	user_options->opencl_vector_width	0
TOP.5df1a2c9.0006ea58	user_options->optimized_kernel_enable	1
TOP.5df1a2c9.0006ea58	user_options->outfile_autohex	1
TOP.5df1a2c9.0006ea58	user_options->outfile_check_timer	5
TOP.5df1a2c9.0006ea58	user_options->outfile_format	3
TOP.5df1a2c9.0006ea58	user_options->wordlist_autohex_disable	0
TOP.5df1a2c9.0006ea58	user_options->potfile_disable	0
TOP.5df1a2c9.0006ea58	user_options->progress_only	0
TOP.5df1a2c9.0006ea58	user_options->quiet	1
TOP.5df1a2c9.0006ea58	user_options->remove	0
TOP.5df1a2c9.0006ea58	user_options->remove_timer	60
TOP.5df1a2c9.0006ea58	user_options->restore	0
TOP.5df1a2c9.0006ea58	user_options->restore_disable	0
TOP.5df1a2c9.0006ea58	user_options->restore_timer	60
TOP.5df1a2c9.0006ea58	user_options->rp_files_cnt	0
TOP.5df1a2c9.0006ea58	user_options->rp_gen	0
TOP.5df1a2c9.0006ea58	user_options->rp_gen_func_max	4
TOP.5df1a2c9.0006ea58	user_options->rp_gen_func_min	1
TOP.5df1a2c9.0006ea58	user_options->rp_gen_seed	0
TOP.5df1a2c9.0006ea58	user_options->runtime	0
TOP.5df1a2c9.0006ea58	user_options->scrypt_tmto	0
TOP.5df1a2c9.0006ea58	user_options->segment_size	33554432
TOP.5df1a2c9.0006ea58	user_options->self_test_disable	0
TOP.5df1a2c9.0006ea58	user_options->slow_candidates	0
TOP.5df1a2c9.0006ea58	user_options->show	0
TOP.5df1a2c9.0006ea58	user_options->speed_only	0
TOP.5df1a2c9.0006ea58	user_options->status	0
TOP.5df1a2c9.0006ea58	user_options->status_timer	10
TOP.5df1a2c9.0006ea58	user_options->stdout_flag	0
TOP.5df1a2c9.0006ea58	user_options->usage	0
TOP.5df1a2c9.0006ea58	user_options->username	0
TOP.5df1a2c9.0006ea58	user_options->veracrypt_pim	0
TOP.5df1a2c9.0006ea58	user_options->version	0
TOP.5df1a2c9.0006ea58	user_options->workload_profile	2
TOP.5df1a2c9.0006ea58	user_options->brain_client	0
TOP.5df1a2c9.0006ea58	user_options->brain_client_features	3
TOP.5df1a2c9.0006ea58	user_options->brain_server	0
TOP.5df1a2c9.0006ea58	user_options->brain_port	6863
TOP.5df1a2c9.0006ea58	user_options->brain_session	0
TOP.5df1a2c9.0006ea58	hashes->hashfile	real_david_pwd.txt
TOP.5df1a2c9.0006ea58	hashes->hashlist_mode	4
TOP.5df1a2c9.0006ea58	hashes->hashlist_format	0
TOP.5df1a2c9.0006ea58	hashes->hashes_cnt	0
TOP.5df1a2c9.0006ea58	hashes->digests_cnt	1
TOP.5df1a2c9.0006ea58	hashes->digests_done	0
TOP.5df1a2c9.0006ea58	hashes->salts_cnt	1
TOP.5df1a2c9.0006ea58	hashes->salts_done	0
TOP.5df1a2c9.0006ea58	SUB.5df1a2cd.00088fe3	START
TOP.5df1a2c9.0006ea58	SUB.5df1a2cd.00088fe3	straight_ctx->dict	/home/minitapir/Documents/tools/SecLists/Passwords/Honeypot-Captures/multiplesources-passwords-fabian-fingerle.de.txt
TOP.5df1a2c9.0006ea58	SUB.5df1a2cd.00088fe3	runtime_start	1576116941
TOP.5df1a2c9.0006ea58	SUB.5df1a2cd.00088fe3	runtime_stop	1576116942
TOP.5df1a2c9.0006ea58	SUB.5df1a2cd.00088fe3	status-after-work	5
TOP.5df1a2c9.0006ea58	SUB.5df1a2cd.00088fe3	STOP
TOP.5df1a2c9.0006ea58	proc_start	1576116937
TOP.5df1a2c9.0006ea58	proc_stop	1576116943
TOP.5df1a2c9.0006ea58	STOP
TOP.5df1a2cf.00081a91	START
TOP.5df1a2cf.00081a91	user_options->separator	:
TOP.5df1a2cf.00081a91	user_options->encoding_from	utf-8
TOP.5df1a2cf.00081a91	user_options->encoding_to	utf-8
TOP.5df1a2cf.00081a91	user_options->outfile	found.txt
TOP.5df1a2cf.00081a91	user_options->rule_buf_l	:
TOP.5df1a2cf.00081a91	user_options->rule_buf_r	:
TOP.5df1a2cf.00081a91	user_options->session	hashcat
TOP.5df1a2cf.00081a91	user_options->limit	0
TOP.5df1a2cf.00081a91	user_options->skip	0
TOP.5df1a2cf.00081a91	user_options->attack_mode	0
TOP.5df1a2cf.00081a91	user_options->benchmark	0
TOP.5df1a2cf.00081a91	user_options->benchmark_all	0
TOP.5df1a2cf.00081a91	user_options->bitmap_max	24
TOP.5df1a2cf.00081a91	user_options->bitmap_min	16
TOP.5df1a2cf.00081a91	user_options->debug_mode	0
TOP.5df1a2cf.00081a91	user_options->example_hashes	0
TOP.5df1a2cf.00081a91	user_options->force	0
TOP.5df1a2cf.00081a91	user_options->gpu_temp_abort	90
TOP.5df1a2cf.00081a91	user_options->gpu_temp_disable	0
TOP.5df1a2cf.00081a91	user_options->hash_mode	1800
TOP.5df1a2cf.00081a91	user_options->hex_charset	0
TOP.5df1a2cf.00081a91	user_options->hex_salt	0
TOP.5df1a2cf.00081a91	user_options->hex_wordlist	0
TOP.5df1a2cf.00081a91	user_options->increment	0
TOP.5df1a2cf.00081a91	user_options->increment_max	256
TOP.5df1a2cf.00081a91	user_options->increment_min	1
TOP.5df1a2cf.00081a91	user_options->keep_guessing	0
TOP.5df1a2cf.00081a91	user_options->kernel_accel	0
TOP.5df1a2cf.00081a91	user_options->kernel_loops	0
TOP.5df1a2cf.00081a91	user_options->keyspace	0
TOP.5df1a2cf.00081a91	user_options->left	0
TOP.5df1a2cf.00081a91	user_options->logfile_disable	0
TOP.5df1a2cf.00081a91	user_options->loopback	0
TOP.5df1a2cf.00081a91	user_options->machine_readable	0
TOP.5df1a2cf.00081a91	user_options->markov_classic	0
TOP.5df1a2cf.00081a91	user_options->markov_disable	0
TOP.5df1a2cf.00081a91	user_options->markov_threshold	256
TOP.5df1a2cf.00081a91	user_options->nvidia_spin_damp	100
TOP.5df1a2cf.00081a91	user_options->opencl_info	0
TOP.5df1a2cf.00081a91	user_options->opencl_vector_width	0
TOP.5df1a2cf.00081a91	user_options->optimized_kernel_enable	1
TOP.5df1a2cf.00081a91	user_options->outfile_autohex	1
TOP.5df1a2cf.00081a91	user_options->outfile_check_timer	5
TOP.5df1a2cf.00081a91	user_options->outfile_format	3
TOP.5df1a2cf.00081a91	user_options->wordlist_autohex_disable	0
TOP.5df1a2cf.00081a91	user_options->potfile_disable	0
TOP.5df1a2cf.00081a91	user_options->progress_only	0
TOP.5df1a2cf.00081a91	user_options->quiet	1
TOP.5df1a2cf.00081a91	user_options->remove	0
TOP.5df1a2cf.00081a91	user_options->remove_timer	60
TOP.5df1a2cf.00081a91	user_options->restore	0
TOP.5df1a2cf.00081a91	user_options->restore_disable	0
TOP.5df1a2cf.00081a91	user_options->restore_timer	60
TOP.5df1a2cf.00081a91	user_options->rp_files_cnt	0
TOP.5df1a2cf.00081a91	user_options->rp_gen	0
TOP.5df1a2cf.00081a91	user_options->rp_gen_func_max	4
TOP.5df1a2cf.00081a91	user_options->rp_gen_func_min	1
TOP.5df1a2cf.00081a91	user_options->rp_gen_seed	0
TOP.5df1a2cf.00081a91	user_options->runtime	0
TOP.5df1a2cf.00081a91	user_options->scrypt_tmto	0
TOP.5df1a2cf.00081a91	user_options->segment_size	33554432
TOP.5df1a2cf.00081a91	user_options->self_test_disable	0
TOP.5df1a2cf.00081a91	user_options->slow_candidates	0
TOP.5df1a2cf.00081a91	user_options->show	0
TOP.5df1a2cf.00081a91	user_options->speed_only	0
TOP.5df1a2cf.00081a91	user_options->status	0
TOP.5df1a2cf.00081a91	user_options->status_timer	10
TOP.5df1a2cf.00081a91	user_options->stdout_flag	0
TOP.5df1a2cf.00081a91	user_options->usage	0
TOP.5df1a2cf.00081a91	user_options->username	0
TOP.5df1a2cf.00081a91	user_options->veracrypt_pim	0
TOP.5df1a2cf.00081a91	user_options->version	0
TOP.5df1a2cf.00081a91	user_options->workload_profile	2
TOP.5df1a2cf.00081a91	user_options->brain_client	0
TOP.5df1a2cf.00081a91	user_options->brain_client_features	3
TOP.5df1a2cf.00081a91	user_options->brain_server	0
TOP.5df1a2cf.00081a91	user_options->brain_port	6863
TOP.5df1a2cf.00081a91	user_options->brain_session	0
TOP.5df1a2cf.00081a91	hashes->hashfile	real_david_pwd.txt
TOP.5df1a2cf.00081a91	hashes->hashlist_mode	4
TOP.5df1a2cf.00081a91	hashes->hashlist_format	0
TOP.5df1a2cf.00081a91	hashes->hashes_cnt	0
TOP.5df1a2cf.00081a91	hashes->digests_cnt	1
TOP.5df1a2cf.00081a91	hashes->digests_done	0
TOP.5df1a2cf.00081a91	hashes->salts_cnt	1
TOP.5df1a2cf.00081a91	hashes->salts_done	0
TOP.5df1a2cf.00081a91	SUB.5df1a2d3.00067996	START
TOP.5df1a2cf.00081a91	SUB.5df1a2d3.00067996	straight_ctx->dict	/home/minitapir/Documents/tools/SecLists/Passwords/Default-Credentials/vnc-betterdefaultpasslist.txt
TOP.5df1a2cf.00081a91	SUB.5df1a2d3.00067996	runtime_start	1576116947
TOP.5df1a2cf.00081a91	SUB.5df1a2d3.00067996	runtime_stop	1576116947
TOP.5df1a2cf.00081a91	SUB.5df1a2d3.00067996	status-after-work	5
TOP.5df1a2cf.00081a91	SUB.5df1a2d3.00067996	STOP
TOP.5df1a2cf.00081a91	proc_start	1576116943
TOP.5df1a2cf.00081a91	proc_stop	1576116949
TOP.5df1a2cf.00081a91	STOP
TOP.5df1a2d5.0006973f	START
TOP.5df1a2d5.0006973f	user_options->separator	:
TOP.5df1a2d5.0006973f	user_options->encoding_from	utf-8
TOP.5df1a2d5.0006973f	user_options->encoding_to	utf-8
TOP.5df1a2d5.0006973f	user_options->outfile	found.txt
TOP.5df1a2d5.0006973f	user_options->rule_buf_l	:
TOP.5df1a2d5.0006973f	user_options->rule_buf_r	:
TOP.5df1a2d5.0006973f	user_options->session	hashcat
TOP.5df1a2d5.0006973f	user_options->limit	0
TOP.5df1a2d5.0006973f	user_options->skip	0
TOP.5df1a2d5.0006973f	user_options->attack_mode	0
TOP.5df1a2d5.0006973f	user_options->benchmark	0
TOP.5df1a2d5.0006973f	user_options->benchmark_all	0
TOP.5df1a2d5.0006973f	user_options->bitmap_max	24
TOP.5df1a2d5.0006973f	user_options->bitmap_min	16
TOP.5df1a2d5.0006973f	user_options->debug_mode	0
TOP.5df1a2d5.0006973f	user_options->example_hashes	0
TOP.5df1a2d5.0006973f	user_options->force	0
TOP.5df1a2d5.0006973f	user_options->gpu_temp_abort	90
TOP.5df1a2d5.0006973f	user_options->gpu_temp_disable	0
TOP.5df1a2d5.0006973f	user_options->hash_mode	1800
TOP.5df1a2d5.0006973f	user_options->hex_charset	0
TOP.5df1a2d5.0006973f	user_options->hex_salt	0
TOP.5df1a2d5.0006973f	user_options->hex_wordlist	0
TOP.5df1a2d5.0006973f	user_options->increment	0
TOP.5df1a2d5.0006973f	user_options->increment_max	256
TOP.5df1a2d5.0006973f	user_options->increment_min	1
TOP.5df1a2d5.0006973f	user_options->keep_guessing	0
TOP.5df1a2d5.0006973f	user_options->kernel_accel	0
TOP.5df1a2d5.0006973f	user_options->kernel_loops	0
TOP.5df1a2d5.0006973f	user_options->keyspace	0
TOP.5df1a2d5.0006973f	user_options->left	0
TOP.5df1a2d5.0006973f	user_options->logfile_disable	0
TOP.5df1a2d5.0006973f	user_options->loopback	0
TOP.5df1a2d5.0006973f	user_options->machine_readable	0
TOP.5df1a2d5.0006973f	user_options->markov_classic	0
TOP.5df1a2d5.0006973f	user_options->markov_disable	0
TOP.5df1a2d5.0006973f	user_options->markov_threshold	256
TOP.5df1a2d5.0006973f	user_options->nvidia_spin_damp	100
TOP.5df1a2d5.0006973f	user_options->opencl_info	0
TOP.5df1a2d5.0006973f	user_options->opencl_vector_width	0
TOP.5df1a2d5.0006973f	user_options->optimized_kernel_enable	1
TOP.5df1a2d5.0006973f	user_options->outfile_autohex	1
TOP.5df1a2d5.0006973f	user_options->outfile_check_timer	5
TOP.5df1a2d5.0006973f	user_options->outfile_format	3
TOP.5df1a2d5.0006973f	user_options->wordlist_autohex_disable	0
TOP.5df1a2d5.0006973f	user_options->potfile_disable	0
TOP.5df1a2d5.0006973f	user_options->progress_only	0
TOP.5df1a2d5.0006973f	user_options->quiet	1
TOP.5df1a2d5.0006973f	user_options->remove	0
TOP.5df1a2d5.0006973f	user_options->remove_timer	60
TOP.5df1a2d5.0006973f	user_options->restore	0
TOP.5df1a2d5.0006973f	user_options->restore_disable	0
TOP.5df1a2d5.0006973f	user_options->restore_timer	60
TOP.5df1a2d5.0006973f	user_options->rp_files_cnt	0
TOP.5df1a2d5.0006973f	user_options->rp_gen	0
TOP.5df1a2d5.0006973f	user_options->rp_gen_func_max	4
TOP.5df1a2d5.0006973f	user_options->rp_gen_func_min	1
TOP.5df1a2d5.0006973f	user_options->rp_gen_seed	0
TOP.5df1a2d5.0006973f	user_options->runtime	0
TOP.5df1a2d5.0006973f	user_options->scrypt_tmto	0
TOP.5df1a2d5.0006973f	user_options->segment_size	33554432
TOP.5df1a2d5.0006973f	user_options->self_test_disable	0
TOP.5df1a2d5.0006973f	user_options->slow_candidates	0
TOP.5df1a2d5.0006973f	user_options->show	0
TOP.5df1a2d5.0006973f	user_options->speed_only	0
TOP.5df1a2d5.0006973f	user_options->status	0
TOP.5df1a2d5.0006973f	user_options->status_timer	10
TOP.5df1a2d5.0006973f	user_options->stdout_flag	0
TOP.5df1a2d5.0006973f	user_options->usage	0
TOP.5df1a2d5.0006973f	user_options->username	0
TOP.5df1a2d5.0006973f	user_options->veracrypt_pim	0
TOP.5df1a2d5.0006973f	user_options->version	0
TOP.5df1a2d5.0006973f	user_options->workload_profile	2
